 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad   Rad_cor
  0.597868919       8.53188133       30.1161995       2.98440003      0.500954032      0.466546118      0.93131524324417114     
  0.611948967       8.71053219       30.3365993       3.00379992      0.442110866      0.409208298      0.92557847499847412     
  0.630761862       8.95026302       30.6378002       3.02749991      0.372054666      0.341634125      0.91823637485504150     
  0.650275588       9.19518471       30.9277000       3.05369997      0.310016990      0.282339513      0.91072273254394531     
  0.670013487       9.44285393       31.2212009       3.07870007      0.256070644      0.231320620      0.90334689617156982     
  0.689671993       9.69972134       31.5720005       3.09430003      0.208793089      0.187159717      0.89638847112655640     
  0.709487796       9.96723175       31.9713993       3.10270000      0.167840108      0.149344876      0.88980448246002197     
  0.729308307       10.2328167       32.3558006       3.11209989      0.134112105      0.118462443      0.88330912590026855     
  0.748664916       10.4694233       32.6043015       3.13700008      0.108453229       9.50654298E-02  0.87655693292617798     
  0.768024385       10.7008028       32.8261986       3.16429996       8.72859359E-02   7.59242922E-02  0.86983418464660645     
  0.786736727       10.9253492       33.0472984       3.18880010       7.01919347E-02   6.06027320E-02  0.86338597536087036     
  0.802988827       11.1314507       33.2967987       3.20180011       5.73621094E-02   4.92119007E-02  0.85791653394699097     
