 ***x   Q2   Theta   Eprime   Sig_Born   Sig_Rad   Rad_cor
  0.533712089       7.60411310       28.3360996       2.99659991      0.752609968      0.715759695      0.95103669166564941     
  0.551039934       7.82317638       28.6191006       3.02349997      0.649219930      0.612490237      0.94342488050460815     
  0.570332468       8.06721497       28.9356003       3.05139995      0.547946751      0.512602091      0.93549615144729614     
  0.590147674       8.31682014       29.2542992       3.07909989      0.458123744      0.424954951      0.92759859561920166     
  0.609629095       8.57306385       29.6331005       3.09509993      0.378941655      0.348812968      0.92049252986907959     
  0.629508555       8.84777927       30.0948009       3.09920001      0.307561129      0.281078905      0.91389608383178711     
  0.649206698       9.11184597       30.4985008       3.10969996      0.250175357      0.227006257      0.90738856792449951     
  0.668750226       9.35201168       30.7700996       3.13689995      0.205685392      0.185237780      0.90058791637420654     
  0.687903106       9.57738113       30.9818001       3.16980004      0.169836760      0.151827514      0.89396142959594727     
  0.705248356       9.78512383       31.1961002       3.19530010      0.141670659      0.125842407      0.88827431201934814     
  0.723133802       10.0138741       31.4958000       3.20959997      0.115817741      0.102248073      0.88283604383468628     
