                                           ************ internal ***************  +++++++ internal  + external ++++++++
    E        Ep      Th       s_born       s_rad        s_elas       s_dis        s_rad        s_elas       s_dis
   10.5890   2.9844  30.1162  0.51512E+00  0.50397E+00  0.57840E-06  0.50218E+00  0.47885E+00  0.57815E-06  0.47695E+00
   10.5890   3.0038  30.3366  0.45552E+00  0.44338E+00  0.49111E-06  0.44183E+00  0.42069E+00  0.49078E-06  0.41906E+00
   10.5890   3.0275  30.6378  0.38449E+00  0.37173E+00  0.40048E-06  0.37046E+00  0.35206E+00  0.40008E-06  0.35072E+00
   10.5890   3.0537  30.9277  0.32143E+00  0.30859E+00  0.32673E-06  0.30755E+00  0.29169E+00  0.32631E-06  0.29058E+00
   10.5890   3.0787  31.2212  0.26638E+00  0.25391E+00  0.26569E-06  0.25304E+00  0.23951E+00  0.26526E-06  0.23859E+00
   10.5890   3.0943  31.5720  0.21786E+00  0.20619E+00  0.21433E-06  0.20546E+00  0.19412E+00  0.21392E-06  0.19334E+00
   10.5890   3.1027  31.9714  0.17551E+00  0.16494E+00  0.17048E-06  0.16432E+00  0.15497E+00  0.17011E-06  0.15431E+00
   10.5890   3.1121  32.3558  0.14030E+00  0.13087E+00  0.13387E-06  0.13033E+00  0.12270E+00  0.13356E-06  0.12214E+00
   10.5890   3.1370  32.6043  0.11316E+00  0.10473E+00  0.10481E-06  0.10425E+00  0.97964E-01  0.10453E-06  0.97464E-01
   10.5890   3.1643  32.8262  0.90443E-01  0.83013E-01  0.81055E-07  0.82579E-01  0.77457E-01  0.80809E-07  0.77004E-01
   10.5890   3.1888  33.0473  0.71807E-01  0.65365E-01  0.62504E-07  0.64962E-01  0.60835E-01  0.62295E-07  0.60416E-01
   10.5890   3.2018  33.2968  0.57656E-01  0.52094E-01  0.49367E-07  0.51712E-01  0.48373E-01  0.49191E-07  0.47980E-01
